id	rate
37153	25.2
37155	30.9
37157	16.7
37159	18.9
37161	20.5
37163	23.8
37165	27.9
37167	17.5
37169	15.9
37171	21.6
37173	19.3
37175	16.2
37177	28.0
37179	10.6
37181	25.6
37183	11.6
37185	25.5
37187	23.4
37189	25.9
37191	21.9
37193	24.5
37195	24.7
37197	17.2
37199	20.3
38000	12.0
38001	10.4
38003	10.6
38005	27.6
38007	9.0
38009	10.4
38011	8.5
38013	8.8
38015	9.1
38017	12.4
38019	9.3
38021	10.4
38023	9.4
38025	10.8
38027	11.2
38029	12.8
38031	8.1
38033	12.2
38035	14.2
38037	19.2
38039	9.7
38041	10.9
38043	14.2
38045	10.3
38047	13.1
38049	13.5
38051	13.9
38053	12.5
38055	10.8
38057	7.8
38059	9.8
38061	13.7
38063	10.5
38065	11.5
38067	8.7
38069	12.1
38071	12.5
38073	8.6
38075	8.4
38077	10.7
38079	38.2
38081	7.5
38083	16.4
38085	34.5
38087	11.0
38089	10.2
38091	8.2
38093	11.8
38095	10.2
38097	9.9
38099	11.2
38101	9.8
38103	10.9
38105	8.1
39000	16.3
39001	22.5
39003	19.2
39005	13.1
39007	20.3
39009	35.0
39011	9.9
39013	15.7
39015	15.6
39017	13.9
39019	16.4
39021	14.0
39023	19.1
39025	10.9
39027	15.7
39029	17.1
39031	17.0
39033	17.3
39035	18.8
39037	12.9
39039	11.7
39041	4.5
39043	12.8
39045	11.3
39047	18.0
39049	18.8
39051	9.8
39053	21.2
39055	8.0
39057	15.6
39059	19.4
39061	18.5
39063	13.3
39065	19.8
39067	17.4
39069	10.4
39071	21.5
39073	17.3
39075	15.3
39077	14.6
39079	20.4
39081	16.8
39083	14.5
39085	10.2
39087	18.9
39089	13.0
39091	13.6
39093	15.3
39095	23.3
39097	11.8
39099	17.7
39101	18.4
39103	8.9
39105	22.4
39107	9.1
39109	13.9
39111	16.8
39113	18.3
39115	20.9
39117	13.7
39119	18.9
39121	18.1
39123	10.9
39125	13.8
39127	17.7
39129	14.9
39131	22.7
39133	15.8
39135	11.6
39137	6.4
39139	17.2
39141	19.4
39143	14.2
39145	26.1
39147	16.6
39149	11.5
39151	16.3
39153	16.5
39155	16.5
39157	14.5
39159	7.5
39161	10.5
39163	23.5
39165	6.9
39167	14.8
39169	13.7
39171	12.5
39173	13.9
39175	9.5
40000	17.3
40001	22.2
40003	18.3
40005	24.0
40007	11.2
40009	16.7
40011	19.3
40013	20.9
40015	20.4
40017	8.3
40019	16.2
40021	24.6
40023	28.1
40025	17.8
40027	13.3
40029	22.9
40031	17.6
40033	18.0
40035	20.3
40037	17.0
40039	17.6
40041	20.9
40043	12.6
40045	12.8
40047	15.3
40049	18.2
40051	13.8
40053	13.3
40055	23.8
40057	28.0
40059	11.8
40061	20.2
40063	25.1
40065	18.7
40067	21.6
40069	17.4
40071	18.1
40073	11.5
40075	21.0
40077	19.2
40079	20.4
40081	17.9
40083	14.4
40085	16.4
40087	14.0
40089	30.9
40091	24.5
40093	12.1
40095	17.7
40097	18.5
40099	15.3
40101	24.1
40103	14.2
40105	16.9
40107	24.7
40109	19.2
40111	23.6
40113	18.2
40115	20.7
40117	16.2
40119	23.4
40121	17.4
40123	18.2
40125	18.5
40127	26.4
40129	13.2
40131	10.1
40133	21.3
40135	20.8
40137	15.3
40139	14.4
40141	22.7
40143	15.0
40145	12.8
40147	15.6
40149	14.2
40151	18.8
40153	13.7
41000	17.3
41001	20.0
41003	21.8
41005	11.0
41007	18.6
41009	12.3
41011	19.8
41013	18.6
41015	17.9
41017	13.8
41019	18.1
41021	11.8
41023	17.2
41025	18.6
41027	14.7
41029	19.7
41031	20.7
41033	20.8
41035	23.0
41037	20.6
41039	21.1
41041	16.3
41043	19.2
41045	24.5
41047	20.5
41049	16.1
41051	19.4
41053	14.1
41055	15.0
41057	16.2
41059	17.7
41061	15.8
41063	16.0
41065	17.1
41067	12.6
41069	20.1
41071	14.1
42000	13.7
42001	8.7
42003	13.4
42005	13.2
42007	12.3
42009	12.7
42011	13.5
42013	14.6
42015	14.6
42017	6.6
42019	8.9
42021	14.4
42023	14.5
42025	12.0
42027	19.5
42029	7.1
42031	15.0
42033	14.8
42035	15.3
42037	15.9
42039	15.3
42041	8.0
42043	12.7
42045	10.2
42047	9.8
42049	16.5
42051	19.7
42053	22.0
42055	10.4
42057	12.9
42059	15.5
42061	13.9
42063	18.2
42065	14.5
42067	13.1
42069	13.7
42071	10.8
42073	16.1
42075	11.1
42077	14.1
42079	15.2
42081	14.3
42083	17.9
42085	14.3
42087	18.0
42089	13.4
42091	6.5
42093	11.4
42095	10.0
42097	13.1
42099	10.8
42101	27.9
42103	10.1
42105	15.7
42107	12.6
42109	12.0
42111	13.7
42113	13.7
42115	13.4
42117	15.7
42119	14.5
42121	16.6
42123	14.5
42125	10.6
42127	14.1
42129	10.6
42131	12.4
42133	10.8
44000	14.7
44001	8.7
44003	9.5
44005	10.0
44007	18.3
44009	9.3
45000	18.8
45001	20.4
45003	20.2
45005	39.9
45007	15.7
45009	29.5
45011	24.1
45013	12.9
45015	15.5
45017	20.0
45019	19.1
45021	22.5
45023	29.4
45025	25.2
45027	22.9
45029	28.1
45031	23.9
45033	32.9
45035	12.9
45037	19.6
45039	22.8
45041	21.3
45043	22.4
45045	15.8
45047	20.2
45049	28.3
45051	18.8
45053	25.8
45055	18.5
45057	18.5
45059	23.1
45061	30.4
45063	14.5
45065	19.6
45067	31.6
45069	32.5
45071	20.0
45073	19.0
45075	24.2
45077	19.8
45079	18.6
45081	18.9
45083	19.0
45085	17.6
45087	20.3
45089	30.9
45091	15.1
46000	14.1
46003	12.2
46005	14.4
46007	37.0
46009	16.6
46011	15.1
46013	10.0
46015	13.0
46017	39.3
46019	15.8
46021	11.0
46023	24.5
46025	14.2
46027	23.5
46029	12.2
46031	38.0
46033	10.9
46035	13.0
46037	17.4
46039	9.7
46041	30.3
46043	11.6
46045	12.3
46047	15.3
46049	13.9
46051	11.0
46053	20.1
46055	12.8
46057	11.9
46059	10.7
46061	8.6
46063	14.7
46065	9.7
46067	13.1
46069	12.4
46071	33.1
46073	15.3
46075	13.3
46077	10.9
46079	11.1
46081	15.4
46083	4.9
46085	22.3
46087	10.6
46089	17.8
46091	14.6
46093	12.2
46095	36.6
46097	12.5
46099	11.3
46101	11.4
46103	13.3
46105	15.3
46107	11.2
46109	18.9
46111	14.1
46113	48.1
46115	12.0
46117	9.8
46119	8.8
46121	44.2
46123	20.1
46125	9.1
46127	6.5
46129	16.3
46135	13.3
46137	49.9
47000	18.4
47001	16.7
47003	18.6
47005	21.1
47007	23.8
47009	14.6
47011	20.7
47013	28.8
47015	21.8
47017	22.0
47019	20.6
47021	14.3
47023	22.0
47025	26.5
47027	24.1
47029	26.9
47031	21.1
47033	20.0
47035	18.7
47037	19.4
47039	22.4
47041	19.4
47043	15.5
47045	19.4
47047	14.2
47049	27.1
47051	18.3
47053	18.8
47055	18.0
47057	22.0
47059	24.4
47061	31.2
47063	19.7
47065	19.2
47067	33.8
47069	27.9
47071	26.0
47073	17.9
47075	24.4
47077	18.5
47079	18.7
47081	20.7
47083	20.5
47085	16.5
47087	24.9
47089	19.5
47091	26.1
47093	14.7
47095	43.7
47097	30.7
47099	18.9
47101	21.5
47103	16.9
47105	13.1
47107	20.1
47109	22.4
47111	22.4
47113	19.9
47115	17.9
47117	16.4
47119	16.6
47121	23.3
47123	22.7
47125	16.5
47127	12.4
47129	22.1
47131	18.3
47133	25.1
47135	19.7
47137	19.2
47139	17.7
47141	23.5
47143	23.1
47145	17.8
47147	15.1
47149	12.1
47151	24.8
47153	19.2
47155	16.8
47157	21.5
47159	16.8
47161	17.6
47163	18.2
47165	10.9
47167	15.2
47169	19.5
47171	20.4
47173	21.0
47175	19.6
47177	22.6
47179	18.3
47181	28.3
47183	20.4
47185	19.9
47187	6.2
47189	11.8
48000	18.5
48001	23.3
48003	13.3
48005	19.1
48007	21.3
48009	11.8
48011	10.6
48013	21.8
48015	13.0
48017	17.9
48019	12.3
48021	14.6
48023	19.6
48025	29.6
48027	15.8
48029	17.9
48031	11.5
48033	11.8
48035	16.8
48037	19.1
48039	12.1
48041	29.0
48043	16.6
48045	16.3
48047	35.4
48049	20.4
48051	18.3
48053	16.6
48055	19.6
48057	18.7
48059	15.8
48061	33.7
48063	21.8
48065	8.8
48067	17.3
48069	20.5
48071	9.6
48073	21.5
48075	24.5
48077	10.7
48079	21.0
48081	13.1
48083	22.9
48085	8.2
48087	21.7
48089	16.8
48091	9.4
48093	23.2
48095	29.2
48097	14.3
48099	16.1
48101	20.9
48103	11.2
48105	16.0
48107	27.8
48109	26.0
48111	14.0
48113	20.0
48115	23.3
48117	22.1
48119	21.7
48121	9.4
48123	18.1
48125	23.8
48127	26.8
48129	19.9
48131	27.1
48133	20.4
48135	15.8
48137	23.6
48139	12.6
48141	24.6
48143	20.0
48145	26.3
48147	19.4
48149	14.7
48151	14.0
48153	20.2
48155	17.9
48157	8.9
48159	17.1
48161	15.5
48163	34.6
48165	17.4
48167	14.9
48169	28.6
48171	12.5
48173	11.0
48175	16.0
48177	23.4
48179	14.6
48181	16.5
48183	17.7
48185	19.1
48187	10.8
48189	25.8
48191	24.5
48193	16.9
48195	13.7
48197	19.0
48199	13.0
48201	19.4
48203	16.4
48205	11.4
48207	23.6
48209	14.9
48211	8.9
48213	16.3
48215	37.3
48217	19.0
48219	17.5
48221	11.4
48223	18.9
48225	24.1
48227	23.3
48229	31.4
48231	16.4
48233	13.4
48235	10.5
48237	15.0
48239	16.0
48241	19.1
48243	14.1
48245	20.0
48247	25.0
48249	25.5
48251	13.1
48253	25.8
48255	26.7
48257	12.4
48259	10.1
48261	16.6
48263	11.3
48265	14.6
48267	20.0
48269	11.0
48271	22.9
48273	27.5
48275	23.1
48277	20.0
48279	24.5
48281	17.2
48283	36.3
48285	12.7
48287	14.0
48289	17.6
48291	19.3
48293	22.4
48295	12.8
48297	20.2
48299	15.6
48301	17.0
48303	20.4
48305	19.6
48307	22.7
48309	23.7
48311	10.4
48313	23.7
48315	22.1
48317	16.4
48319	15.0
48321	20.4
48323	31.2
48325	17.6
48327	23.4
48329	12.8
48331	20.0
48333	17.9
48335	23.1
48337	15.6
48339	13.7
48341	15.9
48343	20.7
48345	17.6
48347	24.2
48349	19.7
48351	20.4
48353	21.6
48355	20.0
48357	14.3
48359	14.6
48361	16.1
48363	20.8
48365	15.9
48367	10.7
48369	16.9
48371	19.8
48373	20.0
48375	22.8
48377	23.7
48379	17.0
48381	9.9
48383	9.9
48385	20.7
48387	21.4
48389	33.0
48391	17.2
48393	8.5
48395	21.3
48397	6.0
48399	20.8
48401	17.1
48403	22.0
48405	24.2
48407	21.8
48409	19.8
48411	20.4
48413	16.7
48415	17.6
48417	14.0
48419	21.0
48421	12.8
48423	17.1
48425	10.2
48427	39.3
48429	19.4
48431	11.4
48433	17.5
48435	12.6
48437	21.8
48439	16.8
48441	16.8
48443	16.8
48445	23.3
48447	15.3
48449	18.3
48451	17.7
48453	18.1
48455	21.2
48457	21.0
48459	15.9
48461	16.4
48463	25.8
48465	21.5
48467	17.5
48469	18.5
48471	25.5
48473	18.3
48475	15.2
48477	14.6
48479	32.1
48481	18.5
48483	12.8
48485	16.2
48487	18.8
48489	38.9
48491	7.4
48493	12.4
48495	15.2
48497	12.0
48499	17.6
48501	13.1
48503	16.9
48505	33.6
48507	36.3
49000	13.6
49001	10.8
49003	10.1
49005	16.7
49007	14.8
49009	7.8
49011	8.3
49013	12.0
49015	12.6
49017	14.6
49019	15.5
49021	21.1
49023	13.2
49025	11.9
49027	17.2
49029	5.9
49031	21.1
49033	11.5
49035	14.5
49037	29.9
49039	17.8
49041	15.2
49043	7.7
49045	9.6
49047	11.7
49049	14.3
49051	8.8
49053	15.7
49055	16.4
49057	13.2
50000	11.9
50001	11.1
50003	14.5
50005	14.0
50007	10.5
50009	16.7
50011	11.5
50013	10.5
50015	13.6
50017	11.5
50019	18.4
50021	12.9
50023	8.7
50025	10.8
50027	12.4
51000	11.6
51001	19.3
51003	9.7
51005	13.5
51007	11.9
51009	13.4
51011	14.8
51013	7.4
51015	10.0
51017	10.8
51019	9.2
51021	14.4
51023	7.5
51025	25.6
51027	24.3
51029	21.3
51031	15.2
51033	12.2
51035	19.9
51036	11.7
51037	20.9
51041	7.2
51043	8.2
51045	12.2
51047	11.7
51049	17.9
51051	21.8
51053	13.3
51057	14.9
51059	6.8
51061	6.3
51063	13.5
51065	7.6
51067	13.1
51069	8.9
51071	12.6
51073	10.2
51075	8.1
51077	18.6
51079	9.2
51081	24.7
51083	19.3
51085	6.1
51087	10.8
51089	20.5
51091	13.8
51093	11.2
51095	7.4
51097	13.2
51099	6.9
51101	8.7
51103	15.7
51105	27.6
51107	4.0
51109	10.8
51111	22.6
51113	11.9
51115	10.0
51117	19.0
51119	12.8
51121	22.5
51125	13.6
51127	6.9
51131	22.7
51133	13.8
51135	22.1
51137	11.9
51139	17.1
51141	18.0
51143	14.7
51145	7.4
51147	25.0
51149	10.7
51153	6.9
51155	16.5
51157	10.0
51159	20.4
51161	8.0
51163	12.9
51165	9.6
51167	23.5
51169	18.7
51171	13.4
51173	19.4
51175	16.0
51177	7.6
51179	6.3
51181	12.8
51183	20.7
51185	17.6
51187	10.4
51191	12.8
51193	17.3
51195	22.8
51197	14.3
51199	5.4
51510	8.1
51515	19.7
51520	25.8
51530	15.1
51540	23.0
51550	9.3
51570	9.7
51580	16.3
51590	26.5
51595	22.8
51600	7.3
51610	2.9
51620	21.8
51630	15.9
51640	22.9
51650	15.3
51660	27.0
51670	18.3
51678	22.8
51680	22.1
51683	10.3
51685	8.0
51690	24.5
51700	15.5
51710	20.3
51720	20.5
51730	24.3
51735	5.2
51740	18.0
51750	26.8
51760	26.4
51770	19.5
51775	11.1
51790	16.0
51800	12.2
51810	8.9
51820	18.0
51830	19.1
51840	17.8
53000	13.9
53001	20.0
53003	17.2
53005	11.7
53007	15.9
53009	13.2
53011	13.7
53013	14.9
53015	19.5
53017	17.4
53019	21.6
53021	24.2
53023	13.2
53025	20.3
53027	21.1
53029	10.1
53031	13.6
53033	12.1
53035	11.0
53037	25.5
53039	15.9
53041	14.9
53043	12.5
53045	14.8
53047	21.7
53049	18.2
53051	19.8
53053	12.7
53055	11.9
53057	15.0
53059	14.9
53061	11.0
53063	15.2
53065	20.3
53067	12.8
53069	14.3
53071	17.3
53073	15.6
53075	31.8
53077	23.0
54000	18.7
54001	22.8
54003	14.8
54005	19.6
54007	22.2
54009	15.0
54011	22.3
54013	25.8
54015	29.2
54017	19.5
54019	21.8
54021	28.2
54023	17.6
54025	17.9
54027	21.3
54029	16.6
54031	16.2
54033	17.4
54035	17.8
54037	11.4
54039	17.2
54041	19.8
54043	27.1
54045	21.4
54047	34.2
54049	16.3
54051	15.6
54053	19.5
54055	21.5
54057	17.2
54059	26.0
54061	19.0
54063	17.6
54065	14.1
54067	21.3
54069	16.6
54071	18.1
54073	15.7
54075	18.7
54077	16.8
54079	11.5
54081	17.0
54083	20.1
54085	19.5
54087	23.6
54089	24.4
54091	17.6
54093	17.2
54095	20.3
54097	20.0
54099	20.8
54101	26.8
54103	17.9
54105	19.9
54107	18.0
54109	25.6
55000	13.1
55001	16.7
55003	16.9
55005	12.7
55007	12.8
55009	10.9
55011	12.2
55013	15.3
55015	6.2
55017	10.9
55019	18.1
55021	9.2
55023	13.4
55025	12.8
55027	10.8
55029	11.1
55031	14.1
55033	14.5
55035	14.5
55037	13.0
55039	9.9
55041	15.6
55043	16.3
55045	9.7
55047	12.0
55049	10.4
55051	13.9
55053	14.8
55055	10.1
55057	17.2
55059	14.3
55061	8.9
55063	14.7
55065	12.1
55067	14.2
55069	10.8
55071	8.6
55073	11.2
55075	13.4
55077	16.0
55078	32.6
55079	21.8
55081	15.7
55083	10.1
55085	13.0
55087	8.1
55089	5.3
55091	12.2
55093	9.7
55095	11.1
55097	14.8
55099	13.6
55101	13.2
55103	15.3
55105	14.6
55107	16.6
55109	7.6
55111	12.2
55113	17.3
55115	11.8
55117	8.8
55119	12.2
55121	11.8
55123	16.3
55125	12.9
55127	13.3
55129	14.9
55131	6.3
55133	5.5
55135	11.7
55137	12.8
55139	12.4
55141	12.3
56000	11.3
56001	21.6
56003	11.5
56005	7.0
56007	13.8
56009	10.3
56011	8.3
56013	15.6
56015	17.0
56017	13.1
56019	9.1
56021	9.9
56023	9.2
56025	11.5
56027	14.6
56029	11.4
56031	12.0
56033	9.9
56035	6.3
56037	10.0
56039	8.3
56041	9.7
56043	11.3
56045	11.5
