"Notes"	"State"	"State Code"	"County"	"County Code"	"2013 Urbanization"	"2013 Urbanization Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate
	"Florida"	"12"	"Polk County, FL"	"12105"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	407	34823	1168.7678
	"Florida"	"12"	"Polk County, FL"	"12105"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	445	10258	4338.0776
	"Florida"	"12"	"Polk County, FL"	"12105"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"55-64 years"	"55-64"	29	67198	43.1560
	"Florida"	"12"	"Polk County, FL"	"12105"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	75	53599	139.9280
	"Florida"	"12"	"Polk County, FL"	"12105"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	131	34823	376.1882
	"Florida"	"12"	"Polk County, FL"	"12105"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	76	10258	740.8852
	"Florida"	"12"	"Putnam County, FL"	"12107"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	20	7456	268.2403
	"Florida"	"12"	"Putnam County, FL"	"12107"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	44	4597	957.1460
	"Florida"	"12"	"Putnam County, FL"	"12107"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	38	1288	2950.3106
	"Florida"	"12"	"Putnam County, FL"	"12107"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	11	7456	147.5322 (Unreliable)
	"Florida"	"12"	"Putnam County, FL"	"12107"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	20	4597	435.0663
	"Florida"	"12"	"Putnam County, FL"	"12107"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	17	1288	1319.8758 (Unreliable)
	"Florida"	"12"	"St. Johns County, FL"	"12109"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	13	22319	58.2463 (Unreliable)
	"Florida"	"12"	"St. Johns County, FL"	"12109"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	27	12924	208.9136
	"Florida"	"12"	"St. Johns County, FL"	"12109"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	61	8675	703.1700
	"Florida"	"12"	"St. Johns County, FL"	"12109"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	68	2879	2361.9312
	"Florida"	"12"	"St. Johns County, FL"	"12109"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	14	12924	108.3256 (Unreliable)
	"Florida"	"12"	"St. Johns County, FL"	"12109"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	26	8675	299.7118
	"Florida"	"12"	"St. Johns County, FL"	"12109"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	13	2879	451.5457 (Unreliable)
	"Florida"	"12"	"St. Lucie County, FL"	"12111"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"35-44 years"	"35-44"	11	34452	31.9285 (Unreliable)
	"Florida"	"12"	"St. Lucie County, FL"	"12111"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	15	35260	42.5411 (Unreliable)
	"Florida"	"12"	"St. Lucie County, FL"	"12111"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	52	30842	168.6013
	"Florida"	"12"	"St. Lucie County, FL"	"12111"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	76	26301	288.9624
	"Florida"	"12"	"St. Lucie County, FL"	"12111"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	167	18470	904.1689
	"Florida"	"12"	"St. Lucie County, FL"	"12111"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	197	5287	3726.1207
	"Florida"	"12"	"St. Lucie County, FL"	"12111"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	31	26301	117.8662
	"Florida"	"12"	"St. Lucie County, FL"	"12111"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	32	18470	173.2539
	"Florida"	"12"	"St. Lucie County, FL"	"12111"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	29	5287	548.5152
	"Florida"	"12"	"Santa Rosa County, FL"	"12113"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	18	22764	79.0722 (Unreliable)
	"Florida"	"12"	"Santa Rosa County, FL"	"12113"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	24	16589	144.6742
	"Florida"	"12"	"Santa Rosa County, FL"	"12113"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	31	10189	304.2497
	"Florida"	"12"	"Santa Rosa County, FL"	"12113"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	54	5093	1060.2788
	"Florida"	"12"	"Santa Rosa County, FL"	"12113"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	31	1308	2370.0306
	"Florida"	"12"	"Santa Rosa County, FL"	"12113"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	19	10189	186.4756 (Unreliable)
	"Florida"	"12"	"Santa Rosa County, FL"	"12113"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	14	5093	274.8871 (Unreliable)
	"Florida"	"12"	"Santa Rosa County, FL"	"12113"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	15	1308	1146.7890 (Unreliable)
	"Florida"	"12"	"Sarasota County, FL"	"12115"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	20	50755	39.4050
	"Florida"	"12"	"Sarasota County, FL"	"12115"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	70	55507	126.1102
	"Florida"	"12"	"Sarasota County, FL"	"12115"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	122	51354	237.5667
	"Florida"	"12"	"Sarasota County, FL"	"12115"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	284	41904	677.7396
	"Florida"	"12"	"Sarasota County, FL"	"12115"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	459	15704	2922.8222
	"Florida"	"12"	"Sarasota County, FL"	"12115"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	42	51354	81.7853
	"Florida"	"12"	"Sarasota County, FL"	"12115"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	90	41904	214.7766
	"Florida"	"12"	"Sarasota County, FL"	"12115"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	78	15704	496.6887
	"Florida"	"12"	"Seminole County, FL"	"12117"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	30	64299	46.6570
	"Florida"	"12"	"Seminole County, FL"	"12117"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	47	44670	105.2160
	"Florida"	"12"	"Seminole County, FL"	"12117"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	62	23311	265.9689
	"Florida"	"12"	"Seminole County, FL"	"12117"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	135	15433	874.7489
	"Florida"	"12"	"Seminole County, FL"	"12117"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	184	5799	3172.9609
	"Florida"	"12"	"Seminole County, FL"	"12117"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	31	23311	132.9844
	"Florida"	"12"	"Seminole County, FL"	"12117"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	57	15433	369.3384
	"Florida"	"12"	"Seminole County, FL"	"12117"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	43	5799	741.5072
	"Florida"	"12"	"Sumter County, FL"	"12119"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	12	7564	158.6462 (Unreliable)
	"Florida"	"12"	"Sumter County, FL"	"12119"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	19	14297	132.8950 (Unreliable)
	"Florida"	"12"	"Sumter County, FL"	"12119"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	33	18493	178.4459
	"Florida"	"12"	"Sumter County, FL"	"12119"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	62	8535	726.4206
	"Florida"	"12"	"Sumter County, FL"	"12119"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	66	1816	3634.3612
	"Florida"	"12"	"Suwannee County, FL"	"12121"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	14	5270	265.6546 (Unreliable)
	"Florida"	"12"	"Suwannee County, FL"	"12121"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	20	3916	510.7252
	"Florida"	"12"	"Suwannee County, FL"	"12121"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	31	2312	1340.8304
	"Florida"	"12"	"Suwannee County, FL"	"12121"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	24	770	3116.8831
	"Florida"	"12"	"Taylor County, FL"	"12123"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	10	218	4587.1560 (Unreliable)
	"Florida"	"12"	"Union County, FL"	"12125"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	10	875	1142.8571 (Unreliable)
	"Florida"	"12"	"Volusia County, FL"	"12127"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"35-44 years"	"35-44"	10	63378	15.7783 (Unreliable)
	"Florida"	"12"	"Volusia County, FL"	"12127"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	38	72762	52.2251
	"Florida"	"12"	"Volusia County, FL"	"12127"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	108	65329	165.3171
	"Florida"	"12"	"Volusia County, FL"	"12127"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	163	49768	327.5197
	"Florida"	"12"	"Volusia County, FL"	"12127"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	326	37126	878.0908
	"Florida"	"12"	"Volusia County, FL"	"12127"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	366	12787	2862.2820
	"Florida"	"12"	"Volusia County, FL"	"12127"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"55-64 years"	"55-64"	28	65329	42.8600
	"Florida"	"12"	"Volusia County, FL"	"12127"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	86	49768	172.8018
	"Florida"	"12"	"Volusia County, FL"	"12127"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	153	37126	412.1101
	"Florida"	"12"	"Volusia County, FL"	"12127"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	111	12787	868.0691
	"Florida"	"12"	"Wakulla County, FL"	"12129"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	10	915	1092.8962 (Unreliable)
	"Florida"	"12"	"Wakulla County, FL"	"12129"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	10	218	4587.1560 (Unreliable)
	"Florida"	"12"	"Walton County, FL"	"12131"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	15	7228	207.5263 (Unreliable)
	"Florida"	"12"	"Walton County, FL"	"12131"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	19	4500	422.2222 (Unreliable)
	"Florida"	"12"	"Walton County, FL"	"12131"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	33	2412	1368.1592
	"Florida"	"12"	"Walton County, FL"	"12131"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	28	705	3971.6312
	"Florida"	"12"	"Walton County, FL"	"12131"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	16	2412	663.3499 (Unreliable)
	"Florida"	"12"	"Washington County, FL"	"12133"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	15	1965	763.3588 (Unreliable)
	"Florida"	"12"	"Washington County, FL"	"12133"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	13	1110	1171.1712 (Unreliable)
	"Georgia"	"13"	"Bacon County, GA"	"13005"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	11	136	8088.2353 (Unreliable)
	"Georgia"	"13"	"Baldwin County, GA"	"13009"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	10	5010	199.6008 (Unreliable)
	"Georgia"	"13"	"Baldwin County, GA"	"13009"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	17	2949	576.4666 (Unreliable)
	"Georgia"	"13"	"Baldwin County, GA"	"13009"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	22	1635	1345.5657
	"Georgia"	"13"	"Baldwin County, GA"	"13009"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	26	562	4626.3345
	"Georgia"	"13"	"Barrow County, GA"	"13013"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	18	3123	576.3689 (Unreliable)
	"Georgia"	"13"	"Barrow County, GA"	"13013"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	12	1684	712.5891 (Unreliable)
	"Georgia"	"13"	"Barrow County, GA"	"13013"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	19	564	3368.7943 (Unreliable)
	"Georgia"	"13"	"Barrow County, GA"	"13013"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	11	1684	653.2067 (Unreliable)
	"Georgia"	"13"	"Bartow County, GA"	"13015"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	19	12979	146.3903 (Unreliable)
	"Georgia"	"13"	"Bartow County, GA"	"13015"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	16	9352	171.0864 (Unreliable)
	"Georgia"	"13"	"Bartow County, GA"	"13015"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	13	5458	238.1825 (Unreliable)
	"Georgia"	"13"	"Bartow County, GA"	"13015"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	24	2784	862.0690
	"Georgia"	"13"	"Bartow County, GA"	"13015"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	27	885	3050.8475
	"Georgia"	"13"	"Bartow County, GA"	"13015"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	10	5458	183.2173 (Unreliable)
	"Georgia"	"13"	"Bartow County, GA"	"13015"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	11	2784	395.1149 (Unreliable)
	"Georgia"	"13"	"Bibb County, GA"	"13021"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	13	21609	60.1601 (Unreliable)
	"Georgia"	"13"	"Bibb County, GA"	"13021"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	17	16414	103.5701 (Unreliable)
	"Georgia"	"13"	"Bibb County, GA"	"13021"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	36	9795	367.5345
	"Georgia"	"13"	"Bibb County, GA"	"13021"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	81	6948	1165.8031
	"Georgia"	"13"	"Bibb County, GA"	"13021"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	72	2486	2896.2188
	"Georgia"	"13"	"Bibb County, GA"	"13021"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	16	9795	163.3486 (Unreliable)
	"Georgia"	"13"	"Bibb County, GA"	"13021"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	20	6948	287.8526
	"Georgia"	"13"	"Bibb County, GA"	"13021"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	17	2486	683.8294 (Unreliable)
	"Georgia"	"13"	"Bryan County, GA"	"13029"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	10	229	4366.8122 (Unreliable)
	"Georgia"	"13"	"Bulloch County, GA"	"13031"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	16	1864	858.3691 (Unreliable)
	"Georgia"	"13"	"Carroll County, GA"	"13045"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	21	10412	201.6904
	"Georgia"	"13"	"Carroll County, GA"	"13045"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	33	6166	535.1930
	"Georgia"	"13"	"Carroll County, GA"	"13045"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	30	3205	936.0374
	"Georgia"	"13"	"Carroll County, GA"	"13045"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	33	1141	2892.1998
	"Georgia"	"13"	"Carroll County, GA"	"13045"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	10	1141	876.4242 (Unreliable)
	"Georgia"	"13"	"Catoosa County, GA"	"13047"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	15	4572	328.0840 (Unreliable)
	"Georgia"	"13"	"Catoosa County, GA"	"13047"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	33	2439	1353.0135
	"Georgia"	"13"	"Catoosa County, GA"	"13047"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	27	740	3648.6486
	"Georgia"	"13"	"Catoosa County, GA"	"13047"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	18	2439	738.0074 (Unreliable)
	"Georgia"	"13"	"Chatham County, GA"	"13051"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"35-44 years"	"35-44"	10	32162	31.0926 (Unreliable)
	"Georgia"	"13"	"Chatham County, GA"	"13051"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	35	33542	104.3468
	"Georgia"	"13"	"Chatham County, GA"	"13051"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	46	26267	175.1247
	"Georgia"	"13"	"Chatham County, GA"	"13051"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	56	15806	354.2958
	"Georgia"	"13"	"Chatham County, GA"	"13051"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	93	10463	888.8464
	"Georgia"	"13"	"Chatham County, GA"	"13051"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	95	3849	2468.1736
	"Georgia"	"13"	"Chatham County, GA"	"13051"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	24	15806	151.8411
	"Georgia"	"13"	"Chatham County, GA"	"13051"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	26	10463	248.4947
	"Georgia"	"13"	"Chatham County, GA"	"13051"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	20	3849	519.6155
	"Georgia"	"13"	"Chattooga County, GA"	"13055"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	10	1195	836.8201 (Unreliable)
	"Georgia"	"13"	"Chattooga County, GA"	"13055"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	17	436	3899.0826 (Unreliable)
	"Georgia"	"13"	"Cherokee County, GA"	"13057"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	12	28017	42.8311 (Unreliable)
	"Georgia"	"13"	"Cherokee County, GA"	"13057"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	22	18841	116.7666
	"Georgia"	"13"	"Cherokee County, GA"	"13057"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	23	9786	235.0296
	"Georgia"	"13"	"Cherokee County, GA"	"13057"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	25	4942	505.8681
	"Georgia"	"13"	"Cherokee County, GA"	"13057"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	24	1401	1713.0621
	"Georgia"	"13"	"Cherokee County, GA"	"13057"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	16	9786	163.4989 (Unreliable)
	"Georgia"	"13"	"Cherokee County, GA"	"13057"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	14	4942	283.2861 (Unreliable)
	"Georgia"	"13"	"Cherokee County, GA"	"13057"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	12	1401	856.5310 (Unreliable)
	"Georgia"	"13"	"Clarke County, GA"	"13059"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	10	7971	125.4548 (Unreliable)
	"Georgia"	"13"	"Clarke County, GA"	"13059"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	18	3024	595.2381 (Unreliable)
	"Georgia"	"13"	"Clarke County, GA"	"13059"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	28	1289	2172.2265
	"Georgia"	"13"	"Clayton County, GA"	"13063"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	19	33516	56.6893 (Unreliable)
	"Georgia"	"13"	"Clayton County, GA"	"13063"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	22	20416	107.7586
	"Georgia"	"13"	"Clayton County, GA"	"13063"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	30	9630	311.5265
	"Georgia"	"13"	"Clayton County, GA"	"13063"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	42	4669	899.5502
	"Georgia"	"13"	"Clayton County, GA"	"13063"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	38	1338	2840.0598
	"Georgia"	"13"	"Clayton County, GA"	"13063"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	20	9630	207.6843
	"Georgia"	"13"	"Clayton County, GA"	"13063"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	24	4669	514.0287
	"Georgia"	"13"	"Cobb County, GA"	"13067"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	27	97391	27.7233
	"Georgia"	"13"	"Cobb County, GA"	"13067"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	43	63795	67.4034
	"Georgia"	"13"	"Cobb County, GA"	"13067"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	60	29159	205.7684
	"Georgia"	"13"	"Cobb County, GA"	"13067"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	115	16336	703.9667
	"Georgia"	"13"	"Cobb County, GA"	"13067"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	93	5736	1621.3389
