"Notes"	"State"	"State Code"	"County"	"County Code"	"2013 Urbanization"	"2013 Urbanization Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate
	"Arkansas"	"05"	"White County, AR"	"05145"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	11	8837	124.4766 (Unreliable)
	"Arkansas"	"05"	"White County, AR"	"05145"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	23	6843	336.1099
	"Arkansas"	"05"	"White County, AR"	"05145"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	30	4877	615.1323
	"Arkansas"	"05"	"White County, AR"	"05145"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	46	3183	1445.1775
	"Arkansas"	"05"	"White County, AR"	"05145"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	56	1258	4451.5103
	"Arkansas"	"05"	"White County, AR"	"05145"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	10	1258	794.9126 (Unreliable)
	"Arkansas"	"05"	"Yell County, AR"	"05149"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	14	1605	872.2741 (Unreliable)
	"Arkansas"	"05"	"Yell County, AR"	"05149"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	11	1115	986.5471 (Unreliable)
	"Arkansas"	"05"	"Yell County, AR"	"05149"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	16	413	3874.0920 (Unreliable)
	"California"	"06"	"Alameda County, CA"	"06001"	"Large Central Metro"	"1"	"Ischaemic heart diseases"	"I20-I25"	"35-44 years"	"35-44"	23	245335	9.3749
	"California"	"06"	"Alameda County, CA"	"06001"	"Large Central Metro"	"1"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	103	208405	49.4230
	"California"	"06"	"Alameda County, CA"	"06001"	"Large Central Metro"	"1"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	172	125347	137.2191
	"California"	"06"	"Alameda County, CA"	"06001"	"Large Central Metro"	"1"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	288	74531	386.4164
	"California"	"06"	"Alameda County, CA"	"06001"	"Large Central Metro"	"1"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	589	54211	1086.4954
	"California"	"06"	"Alameda County, CA"	"06001"	"Large Central Metro"	"1"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	713	19179	3717.6078
	"California"	"06"	"Alameda County, CA"	"06001"	"Large Central Metro"	"1"	"Chronic lower respiratory diseases"	"J40-J47"	"45-54 years"	"45-54"	10	208405	4.7983 (Unreliable)
	"California"	"06"	"Alameda County, CA"	"06001"	"Large Central Metro"	"1"	"Chronic lower respiratory diseases"	"J40-J47"	"55-64 years"	"55-64"	23	125347	18.3491
	"California"	"06"	"Alameda County, CA"	"06001"	"Large Central Metro"	"1"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	69	74531	92.5789
	"California"	"06"	"Alameda County, CA"	"06001"	"Large Central Metro"	"1"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	145	54211	267.4734
	"California"	"06"	"Alameda County, CA"	"06001"	"Large Central Metro"	"1"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	79	19179	411.9089
	"California"	"06"	"Amador County, CA"	"06005"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	11	3474	316.6379 (Unreliable)
	"California"	"06"	"Amador County, CA"	"06005"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	26	2369	1097.5095
	"California"	"06"	"Amador County, CA"	"06005"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	30	741	4048.5830
	"California"	"06"	"Butte County, CA"	"06007"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	24	28385	84.5517
	"California"	"06"	"Butte County, CA"	"06007"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	50	19798	252.5508
	"California"	"06"	"Butte County, CA"	"06007"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	67	14726	454.9776
	"California"	"06"	"Butte County, CA"	"06007"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	172	12608	1364.2132
	"California"	"06"	"Butte County, CA"	"06007"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	170	4479	3795.4901
	"California"	"06"	"Butte County, CA"	"06007"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	27	14726	183.3492
	"California"	"06"	"Butte County, CA"	"06007"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	53	12608	420.3680
	"California"	"06"	"Butte County, CA"	"06007"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	26	4479	580.4867
	"California"	"06"	"Calaveras County, CA"	"06009"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	19	4421	429.7670 (Unreliable)
	"California"	"06"	"Calaveras County, CA"	"06009"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	35	2502	1398.8809
	"California"	"06"	"Calaveras County, CA"	"06009"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	33	734	4495.9128
	"California"	"06"	"Colusa County, CA"	"06011"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	10	791	1264.2225 (Unreliable)
	"California"	"06"	"Contra Costa County, CA"	"06013"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"35-44 years"	"35-44"	11	163586	6.7243 (Unreliable)
	"California"	"06"	"Contra Costa County, CA"	"06013"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	54	148951	36.2535
	"California"	"06"	"Contra Costa County, CA"	"06013"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	126	95084	132.5144
	"California"	"06"	"Contra Costa County, CA"	"06013"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	188	55503	338.7204
	"California"	"06"	"Contra Costa County, CA"	"06013"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	418	40750	1025.7669
	"California"	"06"	"Contra Costa County, CA"	"06013"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	525	14235	3688.0927
	"California"	"06"	"Contra Costa County, CA"	"06013"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"55-64 years"	"55-64"	23	95084	24.1891
	"California"	"06"	"Contra Costa County, CA"	"06013"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	59	55503	106.3006
	"California"	"06"	"Contra Costa County, CA"	"06013"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	126	40750	309.2025
	"California"	"06"	"Contra Costa County, CA"	"06013"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	82	14235	576.0450
	"California"	"06"	"Del Norte County, CA"	"06015"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	18	1271	1416.2077 (Unreliable)
	"California"	"06"	"El Dorado County, CA"	"06017"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	15	28879	51.9409 (Unreliable)
	"California"	"06"	"El Dorado County, CA"	"06017"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	21	18290	114.8168
	"California"	"06"	"El Dorado County, CA"	"06017"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	40	11348	352.4850
	"California"	"06"	"El Dorado County, CA"	"06017"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	76	7324	1037.6843
	"California"	"06"	"El Dorado County, CA"	"06017"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	88	2116	4158.7902
	"California"	"06"	"El Dorado County, CA"	"06017"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	18	11348	158.6183 (Unreliable)
	"California"	"06"	"El Dorado County, CA"	"06017"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	34	7324	464.2272
	"California"	"06"	"El Dorado County, CA"	"06017"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	11	2116	519.8488 (Unreliable)
	"California"	"06"	"Fresno County, CA"	"06019"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	57	99310	57.3960
	"California"	"06"	"Fresno County, CA"	"06019"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	122	61607	198.0294
	"California"	"06"	"Fresno County, CA"	"06019"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	198	41556	476.4655
	"California"	"06"	"Fresno County, CA"	"06019"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	371	29908	1240.4708
	"California"	"06"	"Fresno County, CA"	"06019"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	464	10090	4598.6125
	"California"	"06"	"Fresno County, CA"	"06019"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"55-64 years"	"55-64"	32	61607	51.9421
	"California"	"06"	"Fresno County, CA"	"06019"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	55	41556	132.3515
	"California"	"06"	"Fresno County, CA"	"06019"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	106	29908	354.4202
	"California"	"06"	"Fresno County, CA"	"06019"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	70	10090	693.7562
	"California"	"06"	"Glenn County, CA"	"06021"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	10	1760	568.1818 (Unreliable)
	"California"	"06"	"Glenn County, CA"	"06021"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	11	1235	890.6883 (Unreliable)
	"California"	"06"	"Glenn County, CA"	"06021"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	13	438	2968.0365 (Unreliable)
	"California"	"06"	"Humboldt County, CA"	"06023"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	15	20473	73.2672 (Unreliable)
	"California"	"06"	"Humboldt County, CA"	"06023"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	21	12823	163.7682
	"California"	"06"	"Humboldt County, CA"	"06023"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	25	8076	309.5592
	"California"	"06"	"Humboldt County, CA"	"06023"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	52	5827	892.3975
	"California"	"06"	"Humboldt County, CA"	"06023"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	63	2078	3031.7613
	"California"	"06"	"Humboldt County, CA"	"06023"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	19	8076	235.2650 (Unreliable)
	"California"	"06"	"Humboldt County, CA"	"06023"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	24	5827	411.8758
	"California"	"06"	"Humboldt County, CA"	"06023"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	12	2078	577.4783 (Unreliable)
	"California"	"06"	"Imperial County, CA"	"06025"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	10	17403	57.4614 (Unreliable)
	"California"	"06"	"Imperial County, CA"	"06025"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	14	10502	133.3079 (Unreliable)
	"California"	"06"	"Imperial County, CA"	"06025"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	43	8570	501.7503
	"California"	"06"	"Imperial County, CA"	"06025"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	71	5111	1389.1606
	"California"	"06"	"Imperial County, CA"	"06025"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	60	1260	4761.9048
	"California"	"06"	"Imperial County, CA"	"06025"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	12	8570	140.0233 (Unreliable)
	"California"	"06"	"Imperial County, CA"	"06025"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	21	5111	410.8785
	"California"	"06"	"Inyo County, CA"	"06027"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	20	1325	1509.4340
	"California"	"06"	"Inyo County, CA"	"06027"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	19	479	3966.5971 (Unreliable)
	"California"	"06"	"Kern County, CA"	"06029"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"35-44 years"	"35-44"	24	104347	23.0002
	"California"	"06"	"Kern County, CA"	"06029"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	57	84757	67.2511
	"California"	"06"	"Kern County, CA"	"06029"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	146	52840	276.3058
	"California"	"06"	"Kern County, CA"	"06029"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	236	35263	669.2567
	"California"	"06"	"Kern County, CA"	"06029"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	395	22299	1771.3799
	"California"	"06"	"Kern County, CA"	"06029"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	462	6697	6898.6113
	"California"	"06"	"Kern County, CA"	"06029"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"55-64 years"	"55-64"	27	52840	51.0977
	"California"	"06"	"Kern County, CA"	"06029"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	63	35263	178.6575
	"California"	"06"	"Kern County, CA"	"06029"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	100	22299	448.4506
	"California"	"06"	"Kern County, CA"	"06029"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	64	6697	955.6518
	"California"	"06"	"Kings County, CA"	"06031"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	18	8867	202.9999 (Unreliable)
	"California"	"06"	"Kings County, CA"	"06031"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	25	5500	454.5455
	"California"	"06"	"Kings County, CA"	"06031"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	40	3391	1179.5930
	"California"	"06"	"Kings County, CA"	"06031"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	42	1135	3700.4405
	"California"	"06"	"Kings County, CA"	"06031"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	13	5500	236.3636 (Unreliable)
	"California"	"06"	"Kings County, CA"	"06031"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	11	3391	324.3881 (Unreliable)
	"California"	"06"	"Kings County, CA"	"06031"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	11	1135	969.1630 (Unreliable)
	"California"	"06"	"Lake County, CA"	"06033"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	13	7676	169.3590 (Unreliable)
	"California"	"06"	"Lake County, CA"	"06033"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	31	5896	525.7802
	"California"	"06"	"Lake County, CA"	"06033"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	41	4018	1020.4082
	"California"	"06"	"Lake County, CA"	"06033"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	42	1220	3442.6230
	"California"	"06"	"Lake County, CA"	"06033"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	11	5896	186.5672 (Unreliable)
	"California"	"06"	"Lake County, CA"	"06033"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	18	4018	447.9841 (Unreliable)
	"California"	"06"	"Lassen County, CA"	"06035"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	10	1692	591.0165 (Unreliable)
	"California"	"06"	"Lassen County, CA"	"06035"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	18	1062	1694.9153 (Unreliable)
	"California"	"06"	"Lassen County, CA"	"06035"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	15	333	4504.5045 (Unreliable)
	"California"	"06"	"Los Angeles County, CA"	"06037"	"Large Central Metro"	"1"	"Ischaemic heart diseases"	"I20-I25"	"25-34 years"	"25-34"	24	1568441	1.5302
	"California"	"06"	"Los Angeles County, CA"	"06037"	"Large Central Metro"	"1"	"Ischaemic heart diseases"	"I20-I25"	"35-44 years"	"35-44"	191	1529578	12.4871
	"California"	"06"	"Los Angeles County, CA"	"06037"	"Large Central Metro"	"1"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	712	1223812	58.1789
	"California"	"06"	"Los Angeles County, CA"	"06037"	"Large Central Metro"	"1"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	1435	759078	189.0451
	"California"	"06"	"Los Angeles County, CA"	"06037"	"Large Central Metro"	"1"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	2504	498529	502.2777
	"California"	"06"	"Los Angeles County, CA"	"06037"	"Large Central Metro"	"1"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	4914	340619	1442.6676
	"California"	"06"	"Los Angeles County, CA"	"06037"	"Large Central Metro"	"1"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	5810	114049	5094.3016
	"California"	"06"	"Los Angeles County, CA"	"06037"	"Large Central Metro"	"1"	"Chronic lower respiratory diseases"	"J40-J47"	"35-44 years"	"35-44"	13	1529578	0.8499 (Unreliable)
	"California"	"06"	"Los Angeles County, CA"	"06037"	"Large Central Metro"	"1"	"Chronic lower respiratory diseases"	"J40-J47"	"45-54 years"	"45-54"	50	1223812	4.0856
	"California"	"06"	"Los Angeles County, CA"	"06037"	"Large Central Metro"	"1"	"Chronic lower respiratory diseases"	"J40-J47"	"55-64 years"	"55-64"	156	759078	20.5512
	"California"	"06"	"Los Angeles County, CA"	"06037"	"Large Central Metro"	"1"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	440	498529	88.2597
	"California"	"06"	"Los Angeles County, CA"	"06037"	"Large Central Metro"	"1"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	944	340619	277.1425
	"California"	"06"	"Los Angeles County, CA"	"06037"	"Large Central Metro"	"1"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	645	114049	565.5464
	"California"	"06"	"Madera County, CA"	"06039"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	14	16326	85.7528 (Unreliable)
	"California"	"06"	"Madera County, CA"	"06039"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	10	11044	90.5469 (Unreliable)
	"California"	"06"	"Madera County, CA"	"06039"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	34	8073	421.1569
	"California"	"06"	"Madera County, CA"	"06039"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	68	4905	1386.3405
	"California"	"06"	"Madera County, CA"	"06039"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	69	1388	4971.1816
	"California"	"06"	"Madera County, CA"	"06039"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	12	8073	148.6436 (Unreliable)
	"California"	"06"	"Madera County, CA"	"06039"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	12	4905	244.6483 (Unreliable)
	"California"	"06"	"Marin County, CA"	"06041"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	15	44754	33.5166 (Unreliable)
	"California"	"06"	"Marin County, CA"	"06041"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	32	31317	102.1809
	"California"	"06"	"Marin County, CA"	"06041"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	37	16645	222.2890
	"California"	"06"	"Marin County, CA"	"06041"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	105	12312	852.8265
	"California"	"06"	"Marin County, CA"	"06041"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	157	4939	3178.7811
	"California"	"06"	"Marin County, CA"	"06041"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	12	16645	72.0937 (Unreliable)
	"California"	"06"	"Marin County, CA"	"06041"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	33	12312	268.0312
	"California"	"06"	"Marin County, CA"	"06041"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	26	4939	526.4224
	"California"	"06"	"Mariposa County, CA"	"06043"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	11	1056	1041.6667 (Unreliable)
	"California"	"06"	"Mariposa County, CA"	"06043"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	15	331	4531.7221 (Unreliable)
	"California"	"06"	"Mendocino County, CA"	"06045"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	19	10276	184.8968 (Unreliable)
	"California"	"06"	"Mendocino County, CA"	"06045"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	27	5989	450.8265
	"California"	"06"	"Mendocino County, CA"	"06045"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	37	4344	851.7495
	"California"	"06"	"Mendocino County, CA"	"06045"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	44	1587	2772.5268
	"California"	"06"	"Mendocino County, CA"	"06045"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	11	5989	183.6701 (Unreliable)
	"California"	"06"	"Mendocino County, CA"	"06045"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	20	4344	460.4052
	"California"	"06"	"Mendocino County, CA"	"06045"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	12	1587	756.1437 (Unreliable)
	"California"	"06"	"Merced County, CA"	"06047"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	15	25372	59.1203 (Unreliable)
	"California"	"06"	"Merced County, CA"	"06047"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	37	16426	225.2526
	"California"	"06"	"Merced County, CA"	"06047"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	47	11243	418.0379
	"California"	"06"	"Merced County, CA"	"06047"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	110	6902	1593.7409
	"California"	"06"	"Merced County, CA"	"06047"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	92	2114	4351.9395
	"California"	"06"	"Merced County, CA"	"06047"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	19	11243	168.9940 (Unreliable)
	"California"	"06"	"Merced County, CA"	"06047"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	26	6902	376.7024
	"California"	"06"	"Merced County, CA"	"06047"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	23	2114	1087.9849
	"California"	"06"	"Modoc County, CA"	"06049"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	10	610	1639.3443 (Unreliable)
