"Notes"	"State"	"State Code"	"County"	"County Code"	"2013 Urbanization"	"2013 Urbanization Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate
	"California"	"06"	"Santa Cruz County, CA"	"06087"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	36	34613	104.0072
	"California"	"06"	"Santa Cruz County, CA"	"06087"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	37	15078	245.3906
	"California"	"06"	"Santa Cruz County, CA"	"06087"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	59	8742	674.9028
	"California"	"06"	"Santa Cruz County, CA"	"06087"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	123	4614	2665.7997
	"California"	"06"	"Santa Cruz County, CA"	"06087"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"55-64 years"	"55-64"	13	34613	37.5581 (Unreliable)
	"California"	"06"	"Santa Cruz County, CA"	"06087"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	16	15078	106.1149 (Unreliable)
	"California"	"06"	"Santa Cruz County, CA"	"06087"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	27	8742	308.8538
	"California"	"06"	"Santa Cruz County, CA"	"06087"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	32	4614	693.5414
	"California"	"06"	"Shasta County, CA"	"06089"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	13	26913	48.3038 (Unreliable)
	"California"	"06"	"Shasta County, CA"	"06089"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	38	25157	151.0514
	"California"	"06"	"Shasta County, CA"	"06089"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	44	16099	273.3089
	"California"	"06"	"Shasta County, CA"	"06089"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	72	9485	759.0933
	"California"	"06"	"Shasta County, CA"	"06089"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	105	3804	2760.2524
	"California"	"06"	"Shasta County, CA"	"06089"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"55-64 years"	"55-64"	12	25157	47.7004 (Unreliable)
	"California"	"06"	"Shasta County, CA"	"06089"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	35	16099	217.4048
	"California"	"06"	"Shasta County, CA"	"06089"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	43	9485	453.3474
	"California"	"06"	"Shasta County, CA"	"06089"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	40	3804	1051.5247
	"California"	"06"	"Siskiyou County, CA"	"06093"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	10	7703	129.8196 (Unreliable)
	"California"	"06"	"Siskiyou County, CA"	"06093"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	13	4855	267.7652 (Unreliable)
	"California"	"06"	"Siskiyou County, CA"	"06093"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	25	2741	912.0759
	"California"	"06"	"Siskiyou County, CA"	"06093"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	26	1125	2311.1111
	"California"	"06"	"Siskiyou County, CA"	"06093"	"NonCore (non-metro)"	"6"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	11	2741	401.3134 (Unreliable)
	"California"	"06"	"Solano County, CA"	"06095"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"35-44 years"	"35-44"	10	55284	18.0884 (Unreliable)
	"California"	"06"	"Solano County, CA"	"06095"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	21	63814	32.9081
	"California"	"06"	"Solano County, CA"	"06095"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	51	49244	103.5659
	"California"	"06"	"Solano County, CA"	"06095"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	78	25076	311.0544
	"California"	"06"	"Solano County, CA"	"06095"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	95	14767	643.3263
	"California"	"06"	"Solano County, CA"	"06095"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	122	5772	2113.6521
	"California"	"06"	"Solano County, CA"	"06095"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"55-64 years"	"55-64"	21	49244	42.6448
	"California"	"06"	"Solano County, CA"	"06095"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	23	25076	91.7212
	"California"	"06"	"Solano County, CA"	"06095"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	50	14767	338.5928
	"California"	"06"	"Solano County, CA"	"06095"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	48	5772	831.6008
	"California"	"06"	"Sonoma County, CA"	"06097"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	24	73701	32.5640
	"California"	"06"	"Sonoma County, CA"	"06097"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	57	66519	85.6898
	"California"	"06"	"Sonoma County, CA"	"06097"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	79	33928	232.8460
	"California"	"06"	"Sonoma County, CA"	"06097"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	146	20552	710.3931
	"California"	"06"	"Sonoma County, CA"	"06097"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	266	11087	2399.2063
	"California"	"06"	"Sonoma County, CA"	"06097"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"55-64 years"	"55-64"	14	66519	21.0466 (Unreliable)
	"California"	"06"	"Sonoma County, CA"	"06097"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	39	33928	114.9493
	"California"	"06"	"Sonoma County, CA"	"06097"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	62	20552	301.6738
	"California"	"06"	"Sonoma County, CA"	"06097"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	75	11087	676.4679
	"California"	"06"	"Stanislaus County, CA"	"06099"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"35-44 years"	"35-44"	10	67224	14.8756 (Unreliable)
	"California"	"06"	"Stanislaus County, CA"	"06099"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	43	69085	62.2422
	"California"	"06"	"Stanislaus County, CA"	"06099"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	90	50364	178.6991
	"California"	"06"	"Stanislaus County, CA"	"06099"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	123	29032	423.6704
	"California"	"06"	"Stanislaus County, CA"	"06099"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	196	17676	1108.8482
	"California"	"06"	"Stanislaus County, CA"	"06099"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	230	7204	3192.6707
	"California"	"06"	"Stanislaus County, CA"	"06099"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"55-64 years"	"55-64"	18	50364	35.7398 (Unreliable)
	"California"	"06"	"Stanislaus County, CA"	"06099"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	38	29032	130.8901
	"California"	"06"	"Stanislaus County, CA"	"06099"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	63	17676	356.4155
	"California"	"06"	"Stanislaus County, CA"	"06099"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	34	7204	471.9600
	"California"	"06"	"Sutter County, CA"	"06101"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	12	9819	122.2120 (Unreliable)
	"California"	"06"	"Sutter County, CA"	"06101"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	22	6413	343.0532
	"California"	"06"	"Sutter County, CA"	"06101"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	39	3851	1012.7240
	"California"	"06"	"Sutter County, CA"	"06101"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	52	1493	3482.9203
	"California"	"06"	"Sutter County, CA"	"06101"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	19	3851	493.3783 (Unreliable)
	"California"	"06"	"Sutter County, CA"	"06101"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	11	1493	736.7716 (Unreliable)
	"California"	"06"	"Tehama County, CA"	"06103"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	22	5611	392.0870
	"California"	"06"	"Tehama County, CA"	"06103"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	26	3147	826.1837
	"California"	"06"	"Tehama County, CA"	"06103"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	26	1157	2247.1910
	"California"	"06"	"Tehama County, CA"	"06103"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	12	5611	213.8656 (Unreliable)
	"California"	"06"	"Tehama County, CA"	"06103"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	13	3147	413.0918 (Unreliable)
	"California"	"06"	"Tulare County, CA"	"06107"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	24	51817	46.3168
	"California"	"06"	"Tulare County, CA"	"06107"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	50	38921	128.4654
	"California"	"06"	"Tulare County, CA"	"06107"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	65	22388	290.3341
	"California"	"06"	"Tulare County, CA"	"06107"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	123	13321	923.3541
	"California"	"06"	"Tulare County, CA"	"06107"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	170	5230	3250.4780
	"California"	"06"	"Tulare County, CA"	"06107"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"55-64 years"	"55-64"	10	38921	25.6931 (Unreliable)
	"California"	"06"	"Tulare County, CA"	"06107"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	36	22388	160.8004
	"California"	"06"	"Tulare County, CA"	"06107"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	57	13321	427.8958
	"California"	"06"	"Tulare County, CA"	"06107"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	42	5230	803.0593
	"California"	"06"	"Tuolumne County, CA"	"06109"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	20	6074	329.2723
	"California"	"06"	"Tuolumne County, CA"	"06109"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	33	3588	919.7324
	"California"	"06"	"Tuolumne County, CA"	"06109"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	17	1459	1165.1816 (Unreliable)
	"California"	"06"	"Ventura County, CA"	"06111"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	33	122758	26.8822
	"California"	"06"	"Ventura County, CA"	"06111"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	78	90341	86.3395
	"California"	"06"	"Ventura County, CA"	"06111"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	115	49828	230.7939
	"California"	"06"	"Ventura County, CA"	"06111"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	221	30637	721.3500
	"California"	"06"	"Ventura County, CA"	"06111"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	409	13653	2995.6786
	"California"	"06"	"Ventura County, CA"	"06111"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"55-64 years"	"55-64"	20	90341	22.1383
	"California"	"06"	"Ventura County, CA"	"06111"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	41	49828	82.2831
	"California"	"06"	"Ventura County, CA"	"06111"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	107	30637	349.2509
	"California"	"06"	"Ventura County, CA"	"06111"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	89	13653	651.8714
	"California"	"06"	"Yolo County, CA"	"06113"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	22	19461	113.0466
	"California"	"06"	"Yolo County, CA"	"06113"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	31	10203	303.8322
	"California"	"06"	"Yolo County, CA"	"06113"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	33	6251	527.9155
	"California"	"06"	"Yolo County, CA"	"06113"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	49	2855	1716.2872
	"California"	"06"	"Yolo County, CA"	"06113"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"55-64 years"	"55-64"	11	19461	56.5233 (Unreliable)
	"California"	"06"	"Yolo County, CA"	"06113"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	16	10203	156.8166 (Unreliable)
	"California"	"06"	"Yolo County, CA"	"06113"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	25	6251	399.9360
	"California"	"06"	"Yolo County, CA"	"06113"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	21	2855	735.5517
	"California"	"06"	"Yuba County, CA"	"06115"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	15	7299	205.5076 (Unreliable)
	"California"	"06"	"Yuba County, CA"	"06115"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	12	4124	290.9796 (Unreliable)
	"California"	"06"	"Yuba County, CA"	"06115"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	18	2308	779.8960 (Unreliable)
	"California"	"06"	"Yuba County, CA"	"06115"	"Small Metro"	"4"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	20	706	2832.8612
	"California"	"06"	"Yuba County, CA"	"06115"	"Small Metro"	"4"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	10	4124	242.4830 (Unreliable)
	"Colorado"	"08"	"Adams County, CO"	"08001"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	19	57865	32.8350 (Unreliable)
	"Colorado"	"08"	"Adams County, CO"	"08001"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	41	40309	101.7143
	"Colorado"	"08"	"Adams County, CO"	"08001"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	44	20883	210.6977
	"Colorado"	"08"	"Adams County, CO"	"08001"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	64	11314	565.6709
	"Colorado"	"08"	"Adams County, CO"	"08001"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	78	3735	2088.3534
	"Colorado"	"08"	"Adams County, CO"	"08001"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"55-64 years"	"55-64"	24	40309	59.5401
	"Colorado"	"08"	"Adams County, CO"	"08001"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	33	20883	158.0233
	"Colorado"	"08"	"Adams County, CO"	"08001"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	58	11314	512.6392
	"Colorado"	"08"	"Adams County, CO"	"08001"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	38	3735	1017.4029
	"Colorado"	"08"	"Arapahoe County, CO"	"08005"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	19	85053	22.3390 (Unreliable)
	"Colorado"	"08"	"Arapahoe County, CO"	"08005"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	45	64438	69.8346
	"Colorado"	"08"	"Arapahoe County, CO"	"08005"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	56	30832	181.6295
	"Colorado"	"08"	"Arapahoe County, CO"	"08005"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	94	17364	541.3499
	"Colorado"	"08"	"Arapahoe County, CO"	"08005"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	122	7601	1605.0520
	"Colorado"	"08"	"Arapahoe County, CO"	"08005"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"55-64 years"	"55-64"	22	64438	34.1413
	"Colorado"	"08"	"Arapahoe County, CO"	"08005"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	43	30832	139.4655
	"Colorado"	"08"	"Arapahoe County, CO"	"08005"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	69	17364	397.3739
	"Colorado"	"08"	"Arapahoe County, CO"	"08005"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	48	7601	631.4959
	"Colorado"	"08"	"Baca County, CO"	"08009"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	11	180	6111.1111 (Unreliable)
	"Colorado"	"08"	"Boulder County, CO"	"08013"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	13	34209	38.0017 (Unreliable)
	"Colorado"	"08"	"Boulder County, CO"	"08013"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	23	16041	143.3826
	"Colorado"	"08"	"Boulder County, CO"	"08013"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	42	8530	492.3798
	"Colorado"	"08"	"Boulder County, CO"	"08013"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	87	4029	2159.3448
	"Colorado"	"08"	"Boulder County, CO"	"08013"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	11	16041	68.5743 (Unreliable)
	"Colorado"	"08"	"Boulder County, CO"	"08013"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	30	8530	351.6999
	"Colorado"	"08"	"Boulder County, CO"	"08013"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	22	4029	546.0412
	"Colorado"	"08"	"Broomfield County, CO"	"08014"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	10	2925	341.8803 (Unreliable)
	"Colorado"	"08"	"Delta County, CO"	"08029"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	15	3432	437.0629 (Unreliable)
	"Colorado"	"08"	"Delta County, CO"	"08029"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	11	1953	563.2360 (Unreliable)
	"Colorado"	"08"	"Delta County, CO"	"08029"	"NonCore (non-metro)"	"6"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	16	802	1995.0125 (Unreliable)
	"Colorado"	"08"	"Denver County, CO"	"08031"	"Large Central Metro"	"1"	"Ischaemic heart diseases"	"I20-I25"	"35-44 years"	"35-44"	10	88203	11.3375 (Unreliable)
	"Colorado"	"08"	"Denver County, CO"	"08031"	"Large Central Metro"	"1"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	36	72109	49.9244
	"Colorado"	"08"	"Denver County, CO"	"08031"	"Large Central Metro"	"1"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	67	60007	111.6536
	"Colorado"	"08"	"Denver County, CO"	"08031"	"Large Central Metro"	"1"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	78	31218	249.8559
	"Colorado"	"08"	"Denver County, CO"	"08031"	"Large Central Metro"	"1"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	128	20674	619.1351
	"Colorado"	"08"	"Denver County, CO"	"08031"	"Large Central Metro"	"1"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	170	9529	1784.0277
	"Colorado"	"08"	"Denver County, CO"	"08031"	"Large Central Metro"	"1"	"Chronic lower respiratory diseases"	"J40-J47"	"55-64 years"	"55-64"	25	60007	41.6618
	"Colorado"	"08"	"Denver County, CO"	"08031"	"Large Central Metro"	"1"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	49	31218	156.9607
	"Colorado"	"08"	"Denver County, CO"	"08031"	"Large Central Metro"	"1"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	77	20674	372.4485
	"Colorado"	"08"	"Denver County, CO"	"08031"	"Large Central Metro"	"1"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	69	9529	724.1054
	"Colorado"	"08"	"Douglas County, CO"	"08035"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	17	5013	339.1183 (Unreliable)
	"Colorado"	"08"	"Douglas County, CO"	"08035"	"Large Fringe Metro"	"2"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	21	1619	1297.0970
	"Colorado"	"08"	"Douglas County, CO"	"08035"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	12	12358	97.1031 (Unreliable)
	"Colorado"	"08"	"Douglas County, CO"	"08035"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	16	5013	319.1702 (Unreliable)
	"Colorado"	"08"	"Douglas County, CO"	"08035"	"Large Fringe Metro"	"2"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	15	1619	926.4978 (Unreliable)
	"Colorado"	"08"	"El Paso County, CO"	"08041"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"45-54 years"	"45-54"	34	92428	36.7854
	"Colorado"	"08"	"El Paso County, CO"	"08041"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"55-64 years"	"55-64"	57	65083	87.5805
	"Colorado"	"08"	"El Paso County, CO"	"08041"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	66	34197	192.9994
	"Colorado"	"08"	"El Paso County, CO"	"08041"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	116	19108	607.0756
	"Colorado"	"08"	"El Paso County, CO"	"08041"	"Medium Metro"	"3"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	127	7040	1803.9773
	"Colorado"	"08"	"El Paso County, CO"	"08041"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"55-64 years"	"55-64"	18	65083	27.6570 (Unreliable)
	"Colorado"	"08"	"El Paso County, CO"	"08041"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	58	34197	169.6055
	"Colorado"	"08"	"El Paso County, CO"	"08041"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	69	19108	361.1053
	"Colorado"	"08"	"El Paso County, CO"	"08041"	"Medium Metro"	"3"	"Chronic lower respiratory diseases"	"J40-J47"	"85+ years"	"85+"	68	7040	965.9091
	"Colorado"	"08"	"Fremont County, CO"	"08043"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"65-74 years"	"65-74"	18	4526	397.7022 (Unreliable)
	"Colorado"	"08"	"Fremont County, CO"	"08043"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"75-84 years"	"75-84"	18	2656	677.7108 (Unreliable)
	"Colorado"	"08"	"Fremont County, CO"	"08043"	"Micropolitan (non-metro)"	"5"	"Ischaemic heart diseases"	"I20-I25"	"85+ years"	"85+"	23	950	2421.0526
	"Colorado"	"08"	"Fremont County, CO"	"08043"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"65-74 years"	"65-74"	10	4526	220.9456 (Unreliable)
	"Colorado"	"08"	"Fremont County, CO"	"08043"	"Micropolitan (non-metro)"	"5"	"Chronic lower respiratory diseases"	"J40-J47"	"75-84 years"	"75-84"	13	2656	489.4578 (Unreliable)
