"Notes"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	"State"	"State Code"	"County"	"County Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate	% of Total Deaths
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"St. Landry Parish, LA"	"22097"	"Micropolitan (non-metro)"	"5"	"55-59 years"	"55-59"	24	5757	416.8838	0.0047%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"St. Landry Parish, LA"	"22097"	"Micropolitan (non-metro)"	"5"	"60-64 years "	"60-64"	14	5089	Unreliable	0.0027%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"St. Landry Parish, LA"	"22097"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	29	4151	698.6268	0.0057%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"St. Landry Parish, LA"	"22097"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	33	3099	1064.8596	0.0064%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"St. Landry Parish, LA"	"22097"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	30	2328	1288.6598	0.0059%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"St. Landry Parish, LA"	"22097"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	17	1618	Unreliable	0.0033%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"St. Landry Parish, LA"	"22097"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	18	Not Applicable	Not Applicable	0.0035%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"St. Landry Parish, LA"	"22097"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	18	Not Applicable	Not Applicable	0.0035%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"St. Martin Parish, LA"	"22099"	"Medium Metro"	"3"	"60-64 years "	"60-64"	14	3274	Unreliable	0.0027%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"St. Martin Parish, LA"	"22099"	"Medium Metro"	"3"	"75-79 years"	"75-79"	10	1288	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"St. Martin Parish, LA"	"22099"	"Medium Metro"	"3"	"85-89 years"	"85-89"	11	Not Applicable	Not Applicable	0.0021%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"St. Mary Parish, LA"	"22101"	"Micropolitan (non-metro)"	"5"	"55-59 years"	"55-59"	10	3941	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"St. Tammany Parish, LA"	"22103"	"Large Fringe Metro"	"2"	"55-59 years"	"55-59"	18	18693	Unreliable	0.0035%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"St. Tammany Parish, LA"	"22103"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	13	16534	Unreliable	0.0025%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"St. Tammany Parish, LA"	"22103"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	25	14233	175.6481	0.0049%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"St. Tammany Parish, LA"	"22103"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	26	9662	269.0954	0.0051%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"St. Tammany Parish, LA"	"22103"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	28	6224	449.8715	0.0055%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"St. Tammany Parish, LA"	"22103"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	40	4226	946.5215	0.0078%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"St. Tammany Parish, LA"	"22103"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	33	Not Applicable	Not Applicable	0.0064%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"St. Tammany Parish, LA"	"22103"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	19	Not Applicable	Not Applicable	0.0037%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"St. Tammany Parish, LA"	"22103"	"Large Fringe Metro"	"2"	"95-99 years"	"95-99"	14	Not Applicable	Not Applicable	0.0027%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"Tangipahoa Parish, LA"	"22105"	"Small Metro"	"4"	"55-59 years"	"55-59"	17	8538	Unreliable	0.0033%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"Tangipahoa Parish, LA"	"22105"	"Small Metro"	"4"	"60-64 years "	"60-64"	18	7596	Unreliable	0.0035%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"Tangipahoa Parish, LA"	"22105"	"Small Metro"	"4"	"65-69 years"	"65-69"	21	6334	331.5440	0.0041%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"Tangipahoa Parish, LA"	"22105"	"Small Metro"	"4"	"70-74 years"	"70-74"	22	4284	513.5387	0.0043%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"Tangipahoa Parish, LA"	"22105"	"Small Metro"	"4"	"75-79 years"	"75-79"	15	2849	Unreliable	0.0029%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"Tangipahoa Parish, LA"	"22105"	"Small Metro"	"4"	"80-84 years"	"80-84"	16	1879	Unreliable	0.0031%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"Tangipahoa Parish, LA"	"22105"	"Small Metro"	"4"	"85-89 years"	"85-89"	11	Not Applicable	Not Applicable	0.0021%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"Terrebonne Parish, LA"	"22109"	"Small Metro"	"4"	"50-54 years"	"50-54"	10	8128	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"Terrebonne Parish, LA"	"22109"	"Small Metro"	"4"	"60-64 years "	"60-64"	16	6315	Unreliable	0.0031%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"Terrebonne Parish, LA"	"22109"	"Small Metro"	"4"	"65-69 years"	"65-69"	27	5118	527.5498	0.0053%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"Terrebonne Parish, LA"	"22109"	"Small Metro"	"4"	"70-74 years"	"70-74"	21	3704	566.9546	0.0041%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"Terrebonne Parish, LA"	"22109"	"Small Metro"	"4"	"75-79 years"	"75-79"	14	2650	Unreliable	0.0027%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"Terrebonne Parish, LA"	"22109"	"Small Metro"	"4"	"80-84 years"	"80-84"	23	1665	1381.3814	0.0045%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"Terrebonne Parish, LA"	"22109"	"Small Metro"	"4"	"85-89 years"	"85-89"	21	Not Applicable	Not Applicable	0.0041%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"Vermilion Parish, LA"	"22113"	"Medium Metro"	"3"	"55-59 years"	"55-59"	14	4282	Unreliable	0.0027%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"Vermilion Parish, LA"	"22113"	"Medium Metro"	"3"	"60-64 years "	"60-64"	10	3427	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"Vermilion Parish, LA"	"22113"	"Medium Metro"	"3"	"65-69 years"	"65-69"	13	2778	Unreliable	0.0025%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"Vermilion Parish, LA"	"22113"	"Medium Metro"	"3"	"75-79 years"	"75-79"	18	1540	Unreliable	0.0035%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"Vermilion Parish, LA"	"22113"	"Medium Metro"	"3"	"80-84 years"	"80-84"	15	1130	Unreliable	0.0029%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"Vermilion Parish, LA"	"22113"	"Medium Metro"	"3"	"85-89 years"	"85-89"	17	Not Applicable	Not Applicable	0.0033%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"Vermilion Parish, LA"	"22113"	"Medium Metro"	"3"	"90-94 years"	"90-94"	13	Not Applicable	Not Applicable	0.0025%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"Washington Parish, LA"	"22117"	"Micropolitan (non-metro)"	"5"	"55-59 years"	"55-59"	12	3417	Unreliable	0.0023%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"Washington Parish, LA"	"22117"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	14	2745	Unreliable	0.0027%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"Washington Parish, LA"	"22117"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	12	1919	Unreliable	0.0023%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"Washington Parish, LA"	"22117"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	12	894	Unreliable	0.0023%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"Washington Parish, LA"	"22117"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	14	Not Applicable	Not Applicable	0.0027%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"Webster Parish, LA"	"22119"	"Medium Metro"	"3"	"55-59 years"	"55-59"	11	2789	Unreliable	0.0021%
	"Ischaemic heart diseases"	"I20-I25"	"Louisiana"	"22"	"Webster Parish, LA"	"22119"	"Medium Metro"	"3"	"85-89 years"	"85-89"	11	Not Applicable	Not Applicable	0.0021%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Androscoggin County, ME"	"23001"	"Small Metro"	"4"	"70-74 years"	"70-74"	10	4065	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Androscoggin County, ME"	"23001"	"Small Metro"	"4"	"80-84 years"	"80-84"	29	2319	1250.5390	0.0057%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Androscoggin County, ME"	"23001"	"Small Metro"	"4"	"85-89 years"	"85-89"	17	Not Applicable	Not Applicable	0.0033%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Androscoggin County, ME"	"23001"	"Small Metro"	"4"	"90-94 years"	"90-94"	18	Not Applicable	Not Applicable	0.0035%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Androscoggin County, ME"	"23001"	"Small Metro"	"4"	"95-99 years"	"95-99"	14	Not Applicable	Not Applicable	0.0027%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Aroostook County, ME"	"23003"	"NonCore (non-metro)"	"6"	"65-69 years"	"65-69"	15	4857	Unreliable	0.0029%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Aroostook County, ME"	"23003"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	13	3590	Unreliable	0.0025%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Aroostook County, ME"	"23003"	"NonCore (non-metro)"	"6"	"75-79 years"	"75-79"	13	2619	Unreliable	0.0025%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Aroostook County, ME"	"23003"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	16	2016	Unreliable	0.0031%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Aroostook County, ME"	"23003"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	17	Not Applicable	Not Applicable	0.0033%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Aroostook County, ME"	"23003"	"NonCore (non-metro)"	"6"	"90-94 years"	"90-94"	18	Not Applicable	Not Applicable	0.0035%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Cumberland County, ME"	"23005"	"Medium Metro"	"3"	"55-59 years"	"55-59"	16	22327	Unreliable	0.0031%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Cumberland County, ME"	"23005"	"Medium Metro"	"3"	"60-64 years "	"60-64"	10	19985	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Cumberland County, ME"	"23005"	"Medium Metro"	"3"	"65-69 years"	"65-69"	19	16855	Unreliable	0.0037%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Cumberland County, ME"	"23005"	"Medium Metro"	"3"	"70-74 years"	"70-74"	26	11505	225.9887	0.0051%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Cumberland County, ME"	"23005"	"Medium Metro"	"3"	"75-79 years"	"75-79"	19	7797	Unreliable	0.0037%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Cumberland County, ME"	"23005"	"Medium Metro"	"3"	"80-84 years"	"80-84"	32	5999	533.4222	0.0062%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Cumberland County, ME"	"23005"	"Medium Metro"	"3"	"85-89 years"	"85-89"	48	Not Applicable	Not Applicable	0.0094%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Cumberland County, ME"	"23005"	"Medium Metro"	"3"	"90-94 years"	"90-94"	32	Not Applicable	Not Applicable	0.0062%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Cumberland County, ME"	"23005"	"Medium Metro"	"3"	"95-99 years"	"95-99"	16	Not Applicable	Not Applicable	0.0031%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Franklin County, ME"	"23007"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	10	Not Applicable	Not Applicable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Hancock County, ME"	"23009"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	10	2985	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Hancock County, ME"	"23009"	"NonCore (non-metro)"	"6"	"75-79 years"	"75-79"	13	1920	Unreliable	0.0025%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Hancock County, ME"	"23009"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	11	1361	Unreliable	0.0021%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Hancock County, ME"	"23009"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	13	Not Applicable	Not Applicable	0.0025%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Hancock County, ME"	"23009"	"NonCore (non-metro)"	"6"	"90-94 years"	"90-94"	18	Not Applicable	Not Applicable	0.0035%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Kennebec County, ME"	"23011"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	12	7288	Unreliable	0.0023%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Kennebec County, ME"	"23011"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	20	4995	400.4004	0.0039%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Kennebec County, ME"	"23011"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	23	3469	663.0153	0.0045%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Kennebec County, ME"	"23011"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	20	2665	750.4690	0.0039%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Kennebec County, ME"	"23011"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	22	Not Applicable	Not Applicable	0.0043%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Kennebec County, ME"	"23011"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	23	Not Applicable	Not Applicable	0.0045%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Knox County, ME"	"23013"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	12	Not Applicable	Not Applicable	0.0023%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Knox County, ME"	"23013"	"NonCore (non-metro)"	"6"	"90-94 years"	"90-94"	16	Not Applicable	Not Applicable	0.0031%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Oxford County, ME"	"23017"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	12	2751	Unreliable	0.0023%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Oxford County, ME"	"23017"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	16	1414	Unreliable	0.0031%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Oxford County, ME"	"23017"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	14	Not Applicable	Not Applicable	0.0027%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Oxford County, ME"	"23017"	"NonCore (non-metro)"	"6"	"90-94 years"	"90-94"	12	Not Applicable	Not Applicable	0.0023%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Penobscot County, ME"	"23019"	"Small Metro"	"4"	"60-64 years "	"60-64"	12	10594	Unreliable	0.0023%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Penobscot County, ME"	"23019"	"Small Metro"	"4"	"65-69 years"	"65-69"	10	8875	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Penobscot County, ME"	"23019"	"Small Metro"	"4"	"70-74 years"	"70-74"	19	6026	Unreliable	0.0037%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Penobscot County, ME"	"23019"	"Small Metro"	"4"	"75-79 years"	"75-79"	23	4438	518.2515	0.0045%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Penobscot County, ME"	"23019"	"Small Metro"	"4"	"80-84 years"	"80-84"	30	3416	878.2201	0.0059%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Penobscot County, ME"	"23019"	"Small Metro"	"4"	"85-89 years"	"85-89"	40	Not Applicable	Not Applicable	0.0078%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Penobscot County, ME"	"23019"	"Small Metro"	"4"	"90-94 years"	"90-94"	19	Not Applicable	Not Applicable	0.0037%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Sagadahoc County, ME"	"23023"	"Medium Metro"	"3"	"85-89 years"	"85-89"	10	Not Applicable	Not Applicable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Somerset County, ME"	"23025"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	12	1150	Unreliable	0.0023%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Somerset County, ME"	"23025"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	20	Not Applicable	Not Applicable	0.0039%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"Waldo County, ME"	"23027"	"NonCore (non-metro)"	"6"	"90-94 years"	"90-94"	10	Not Applicable	Not Applicable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"York County, ME"	"23031"	"Medium Metro"	"3"	"55-59 years"	"55-59"	10	16792	Unreliable	0.0020%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"York County, ME"	"23031"	"Medium Metro"	"3"	"60-64 years "	"60-64"	16	15215	Unreliable	0.0031%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"York County, ME"	"23031"	"Medium Metro"	"3"	"65-69 years"	"65-69"	15	12993	Unreliable	0.0029%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"York County, ME"	"23031"	"Medium Metro"	"3"	"70-74 years"	"70-74"	24	8868	270.6360	0.0047%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"York County, ME"	"23031"	"Medium Metro"	"3"	"75-79 years"	"75-79"	24	6266	383.0195	0.0047%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"York County, ME"	"23031"	"Medium Metro"	"3"	"80-84 years"	"80-84"	24	4474	536.4327	0.0047%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"York County, ME"	"23031"	"Medium Metro"	"3"	"85-89 years"	"85-89"	45	Not Applicable	Not Applicable	0.0088%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"York County, ME"	"23031"	"Medium Metro"	"3"	"90-94 years"	"90-94"	29	Not Applicable	Not Applicable	0.0057%
	"Ischaemic heart diseases"	"I20-I25"	"Maine"	"23"	"York County, ME"	"23031"	"Medium Metro"	"3"	"95-99 years"	"95-99"	13	Not Applicable	Not Applicable	0.0025%
	"Ischaemic heart diseases"	"I20-I25"	"Maryland"	"24"	"Allegany County, MD"	"24001"	"Small Metro"	"4"	"70-74 years"	"70-74"	17	3353	Unreliable	0.0033%
	"Ischaemic heart diseases"	"I20-I25"	"Maryland"	"24"	"Allegany County, MD"	"24001"	"Small Metro"	"4"	"75-79 years"	"75-79"	19	2628	Unreliable	0.0037%
	"Ischaemic heart diseases"	"I20-I25"	"Maryland"	"24"	"Allegany County, MD"	"24001"	"Small Metro"	"4"	"80-84 years"	"80-84"	35	1897	1845.0185	0.0068%
	"Ischaemic heart diseases"	"I20-I25"	"Maryland"	"24"	"Allegany County, MD"	"24001"	"Small Metro"	"4"	"85-89 years"	"85-89"	31	Not Applicable	Not Applicable	0.0060%
	"Ischaemic heart diseases"	"I20-I25"	"Maryland"	"24"	"Allegany County, MD"	"24001"	"Small Metro"	"4"	"90-94 years"	"90-94"	25	Not Applicable	Not Applicable	0.0049%
	"Ischaemic heart diseases"	"I20-I25"	"Maryland"	"24"	"Allegany County, MD"	"24001"	"Small Metro"	"4"	"95-99 years"	"95-99"	18	Not Applicable	Not Applicable	0.0035%
	"Ischaemic heart diseases"	"I20-I25"	"Maryland"	"24"	"Anne Arundel County, MD"	"24003"	"Large Fringe Metro"	"2"	"50-54 years"	"50-54"	17	43808	Unreliable	0.0033%
	"Ischaemic heart diseases"	"I20-I25"	"Maryland"	"24"	"Anne Arundel County, MD"	"24003"	"Large Fringe Metro"	"2"	"55-59 years"	"55-59"	22	39635	55.5065	0.0043%
	"Ischaemic heart diseases"	"I20-I25"	"Maryland"	"24"	"Anne Arundel County, MD"	"24003"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	40	32674	122.4215	0.0078%
	"Ischaemic heart diseases"	"I20-I25"	"Maryland"	"24"	"Anne Arundel County, MD"	"24003"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	37	27418	134.9478	0.0072%
	"Ischaemic heart diseases"	"I20-I25"	"Maryland"	"24"	"Anne Arundel County, MD"	"24003"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	51	19750	258.2278	0.0099%
	"Ischaemic heart diseases"	"I20-I25"	"Maryland"	"24"	"Anne Arundel County, MD"	"24003"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	54	12716	424.6618	0.0105%
	"Ischaemic heart diseases"	"I20-I25"	"Maryland"	"24"	"Anne Arundel County, MD"	"24003"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	65	8675	749.2795	0.0127%
	"Ischaemic heart diseases"	"I20-I25"	"Maryland"	"24"	"Anne Arundel County, MD"	"24003"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	67	Not Applicable	Not Applicable	0.0131%
	"Ischaemic heart diseases"	"I20-I25"	"Maryland"	"24"	"Anne Arundel County, MD"	"24003"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	66	Not Applicable	Not Applicable	0.0129%
	"Ischaemic heart diseases"	"I20-I25"	"Maryland"	"24"	"Anne Arundel County, MD"	"24003"	"Large Fringe Metro"	"2"	"95-99 years"	"95-99"	30	Not Applicable	Not Applicable	0.0059%
	"Ischaemic heart diseases"	"I20-I25"	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"Large Fringe Metro"	"2"	"40-44 years"	"40-44"	11	50036	Unreliable	0.0021%
	"Ischaemic heart diseases"	"I20-I25"	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"Large Fringe Metro"	"2"	"45-49 years"	"45-49"	19	53469	Unreliable	0.0037%
	"Ischaemic heart diseases"	"I20-I25"	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"Large Fringe Metro"	"2"	"50-54 years"	"50-54"	31	58993	52.5486	0.0060%
	"Ischaemic heart diseases"	"I20-I25"	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"Large Fringe Metro"	"2"	"55-59 years"	"55-59"	51	60104	84.8529	0.0099%
	"Ischaemic heart diseases"	"I20-I25"	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	83	51791	160.2595	0.0162%
	"Ischaemic heart diseases"	"I20-I25"	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	101	43472	232.3335	0.0197%
	"Ischaemic heart diseases"	"I20-I25"	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	91	29469	308.7991	0.0178%
	"Ischaemic heart diseases"	"I20-I25"	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	122	21223	574.8480	0.0238%
	"Ischaemic heart diseases"	"I20-I25"	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	168	17073	984.0098	0.0328%
	"Ischaemic heart diseases"	"I20-I25"	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	246	Not Applicable	Not Applicable	0.0480%
	"Ischaemic heart diseases"	"I20-I25"	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	177	Not Applicable	Not Applicable	0.0345%
	"Ischaemic heart diseases"	"I20-I25"	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"Large Fringe Metro"	"2"	"95-99 years"	"95-99"	99	Not Applicable	Not Applicable	0.0193%
	"Ischaemic heart diseases"	"I20-I25"	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"Large Fringe Metro"	"2"	"100+ years"	"100+"	25	Not Applicable	Not Applicable	0.0049%
	"Ischaemic heart diseases"	"I20-I25"	"Maryland"	"24"	"Calvert County, MD"	"24009"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	13	1986	Unreliable	0.0025%
	"Ischaemic heart diseases"	"I20-I25"	"Maryland"	"24"	"Calvert County, MD"	"24009"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	13	1309	Unreliable	0.0025%
	"Ischaemic heart diseases"	"I20-I25"	"Maryland"	"24"	"Calvert County, MD"	"24009"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	18	Not Applicable	Not Applicable	0.0035%
	"Ischaemic heart diseases"	"I20-I25"	"Maryland"	"24"	"Calvert County, MD"	"24009"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	15	Not Applicable	Not Applicable	0.0029%
